Antwort ID;Datum Abgeschickt;Zufallswert;{if(is_empty(gleichung),rand(1,2), gleichung)};Du bist Sachbearbeiter:in für Kund:innenkredite in der örtlichen Bank GmbH. Aufgrund der aktuellen Wirtschaftslage erhaltet ihr eine ungewöhnlich hohe Menge an Kreditanfragen. Jedoch unterschreibt nicht jede/r Kund:in am Ende einen Vertrag. Wenn es zu keinem Abschluss kommt, bedeutet das Verlust für die Bank GmbH und diesen gilt es zu vermeiden.  Es ist euch nicht möglich, alle Kreditanfragen sofort zu bearbeiten, deshalb stehst du nun vor der Aufgabe, die erhaltenen und teilweise bearbeiteten Kreditanfragen zu priorisieren. Dein Ziel ist es, die Kreditanfragen mit den höchsten Erfolgsaussichten, also die Anfragen, die am wahrscheinlichsten zu einem finalen Kreditvertrag führen, auszuwählen und sie somit für die weitere Bearbeitung freizugeben.     Die Bank GmbH hat im Zuge eines Digitalisierungsprogramms eine KI-Anwendung eingeführt, die dich bei dieser Aufgabe unterstützen wird. Die KI-Anwendung analysiert die Randdaten der Kreditanfrage sowie die bisher von anderen Mitarbeitern und automatisch vom System ausgeführten Schritte. Auf Basis dieser analysierten Daten trifft die KI-Anwendung eine Vorhersage, ob der Kreditantrag zu einem Erfolg führt oder nicht.    ;"Randdaten eines Kreditantrags:   Alle Kreditanträge, die bei dir ankommen, wurden bereits teilweise von Kolleg:innen bearbeitet.  Dieser ist aufgeteilt in die Randdaten des Kreditantrags und die bisher erfolgten Bearbeitungsschritte.   Im Folgenden ist ein beispielhafter Datensatz mit den Randdaten eines Kreditantrags dargestellt:       Gewünschte Kredithöhe: 19900,0    	der/die Kund:in beantragt einen Kredit in Höhe von 19.900,0€   Finanzierung: Auto: 1.0   	Dieses Feld kann die Werte 1.0 oder 0.0 annehmen. 1.0 - Der/die Kund:in möchte einen Kredit für den Kauf eines Autos aufnehmen, 0.0 - Der/die Kund:in möchte keinen Kredit für den Kauf eines Autos aufnehmen.  	Bitte beachte, dass dieses Feld für jedes Finanzierungsvorhaben analog erscheint. Wäre des Ziel des Kredites bspw. ein Haus wäre dieses Feld dargestellt als: ""Finanzierung: Haus: 1.0 / 0.0""   Online Antrag: 1.0    	dieses Feld kann die Werte 1.0 oder 0.0 annehmen.  1.0: der Kreditantrag wurde online eingereicht, 0.0: der Kreditantrag wurde in Person mit einem/einer Kundenberater:in bei der Bank GmbH erstellt.    Neue Kreditanfrage: 1.0     	dieses Feld kann die Werte 1.0 oder 0.0 annehmen.  1.0: Es handelt sich um einen neuen Kreditantrag des/der Kund:in, 0.0: Es handelt sich um einen Antrag, die Höhe eines bereits laufenden Kredits zu erhöhen.   Tage seit Antragseingang: 7.5    	die Zeit, die vergangen ist, seit der Kreditantrag von dem/der Kund:in eingereicht wurde, in diesem Fall 7,5 Tage     ";"Arbeitsprozess:     Der ideale Arbeitsprozess kann folgendermaßen dargestellt werden:     Im Idealfall wird jeder Schritt nur einmal durchgeführt. Dies ist in der Realität jedoch selten der Fall.   Neben den Randdaten siehst du deshalb noch die bereits ausgeführten Bearbeitungsschritte. Diese sind in folgender Form dargestellt:        In der orangenen Zeile sind die Namen der verschiedenen Prozessschritte aufgeführt. Direkt darunter sieht man, wie oft ein Bearbeitungsschritt ausgeführt wurde. Manche Prozessschritte können nur maximal einmal ausgeführt werden, wie beispielsweise ""A_Erstelle Antrag"", da jeder Kreditantrag nur einmal neu eingereicht werden kann. Andere Prozessschritte können mehrmalig erfolgen, wie beispielsweise ""W_Antrag vervollständigen"". Dieser Schritt beschreibt den Anruf eines/einer Mitarbeiter:in bei dem/der Kund:in, um den Kreditantrag fertigzustellen und für die weitere Bearbeitung freizugeben. ";"Wie eingangs erwähnt, erhälst du zusätzliche Unterstützung durch eine KI. Die KI trifft Vorhersagen über die Erfolgswahrscheinlichkeit eines Kreditantrags.  Die Vorhersage der KI wird als zusätzliches Feld dargestellt.   Eine positive Vorhersage bedeutet, die KI sagt voraus, dass es zu einem erfolgreichen Abschluss kommen wird. Diese Vorhersage wird mit einer ""1.0"" im Feld ""Vorhersage"" dargestellt. Zudem ist das Feld der Vorhersage rot hinterlegt:       Eine negative Vorhersage bedeutet, die KI sagt voraus, dass es zu keinem erfolgreichen Abschluss kommen wird. Diese Vorhersage wird mit einer ""0.0"" im Feld ""Vorhersage"" dargestellt. Zudem ist das Feld der Vorhersage blau hinterlegt.      ";Zusätzliche Unterstützung:  Die Bank GmbH hat ihre KI-Anwendung um einen XAI-Ansatz erweitert. XAI ist die Abkürzung für explainable artificial intelligence und beschreibt Methoden, die zusätzliche Erklärungen über die Arbeitsweise bzw. die Ergebnisse einer KI-Anwendung liefern.   Aus diesem Grund erhälst du neben der Vorhersage über die Erfolgsaussichten auch eine Erklärung, weshalb die KI zu dieser Entscheidung kommt, um dich bei ihrer Entscheidung zu unterstützen.  Der hier gewählte XAI-Ansatz trägt den Namen „SHAP“ und liefert Erklärungen über den Einfluss, den verschiedenste Datenpunkte auf die Vorhersage der KI haben.   Du erhälst die Erklärung in Form eines Wasserfalldiagramms.   Die Datenpunkte sind absteigend geordnet. Der Datenpunkt, mit dem größten Einfluss steht ganz oben.  Die Farbe und die Richtung des Pfeils gibt an, ob das Merkmal einen positiven oder negativen Einfluss auf die Erfolgswahrscheinlichkeit hat.      ;Du hast nun zwei offene Kreditanfragen vorliegen und musst nun entscheiden, welche Anfrage als erstes weiterbearbeitet wird. Der Kreditantrag mit den höchsten Erfolgsaussichten sollte als erstes weiterbearbeitet werden. Im Folgenden siehst du die Daten der zwei Kreditanfragen sowie die farblich hinterlegte Vorhersage der KI-Anwendung.     Hier siehst du die Randdaten der jeweiligen Kreditanträge:    Und das sind die bereits ausgeführten Bearbeitungsschritte:    Die KI Anwendung trifft folgende Vorhersagen:          Frage 1:  Welchen Antrag würdest du bevorzugt weiterbearbeiten ?    ;Du hast nun zwei offene Kreditanfragen vorliegen und musst nun entscheiden, welche Anfrage als erstes weiterbearbeitet wird. Der Kreditantrag mit den höchsten Erfolgsaussichten sollte als erstes weiterbearbeitet werden. Im Folgenden siehst du die Daten der zwei Kreditanfragen sowie die farblich hinterlegte Vorhersage der KI-Anwendung.     Hier siehst du die Randdaten der jeweiligen Kreditanträge:    Und das sind die bereits ausgeführten Bearbeitungsschritte:    Die KI Anwendung trifft folgende Vorhersagen:         Frage 1:  Welchen Antrag würdest du bevorzugt weiterbearbeiten ? ;Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Die Daten des Kreditantrags, Randdaten sowie bereits erfolgte Prozessschritte, haben meine Entscheidung beeinflusst. ];Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Die Vorhersage der KI hat meine Entscheidung beeinflusst. ];Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Ich fühle mich sicher mit meiner Entscheidung];Es ist ein neuer Tag und du hast zwei neue Kreditanfragen vorliegen.      Hier siehst du wieder die Randdaten der beiden neuen Kreditanträge:       Und hier erneut die bereits ausgeführten Bearbeitungsschritte:       Die KI Anwendung trifft folgende Vorhersagen:            Frage 1:   Welchen Antrag würdest du bevorzugt weiterbearbeiten ? ;Es ist ein neuer Tag und du hast zwei neue Kreditanfragen vorliegen.      Hier siehst du wieder die Randdaten der beiden neuen Kreditanträge:       Und hier erneut die bereits ausgeführten Bearbeitungsschritte:       Die KI Anwendung trifft folgende Vorhersagen:                 Frage 1:   Welchen Antrag würdest du bevorzugt weiterbearbeiten ? ;Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Die Daten des Kreditantrags, Randdaten sowie bereits erfolgte Prozessschritte, haben meine Entscheidung beeinflusst. ];Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Die Vorhersage der KI hat meine Entscheidung beeinflusst. ];Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Ich fühle mich sicher mit meiner Entscheidung];Die Kreditanträge werden weniger und du stehst nun ein letztes mal vor der Entscheidung zwischen zwei Anträgen.   Wie gewohnt hast du die Randdaten der Kreditanträge:        Die bereits ausgeführten Bearbeitungsschritte:        Und die Vorhersagen der KI Anwendung vorliegen:               Frage 1:   Welchen Antrag würdest du bevorzugt weiterbearbeiten ? ;Die Kreditanträge werden weniger und du stehst nun ein letztes mal vor der Entscheidung zwischen zwei Anträgen.   Wie gewohnt hast du die Randdaten der Kreditanträge:       Die bereits ausgeführten Bearbeitungsschritte:       Und die Vorhersagen der KI Anwendung vorliegen:                   Frage 1:   Welchen Antrag würdest du bevorzugt weiterbearbeiten ?    ;Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Die Daten des Kreditantrags, Randdaten sowie bereits erfolgte Prozessschritte, haben meine Entscheidung beeinflusst. ];Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Die Vorhersage der KI hat meine Entscheidung beeinflusst. ];Frage 2:  Im Folgenden siehst du verschiedene Aussagen, bezogen auf deine vorherige Entscheidung. Bitte wähle die Option aus, die am meisten auf dich zutrifft.   [Ich fühle mich sicher mit meiner Entscheidung];Mit welcher Farbe war eine positive Vorhersage der KI hinterlegt ?;Bitte wähle die für dich zutreffende Antwort zu jeder Aussage.  [Ich vertraue den Vorhersagen der KI-Anwendung.];Bitte wähle die für dich zutreffende Antwort zu jeder Aussage.  [Die Ergebnisse der KI-Anwendung sind vorhersehbar.];Bitte wähle die für dich zutreffende Antwort zu jeder Aussage.  [Die KI-Anwendung ist sehr zuverlässig. Ich kann mich darauf verlassen, dass sie immer korrekt ist.];Bitte wähle die für dich zutreffende Antwort zu jeder Aussage.  [Ich fühle mich sicher, wenn ich mich auf die Anwendung verlasse.];Bitte wähle die für dich zutreffende Antwort zu jeder Aussage.  [Ich misstraue den Vorhersagen der KI-Anwendung.];Bitte wähle die für dich zutreffende Antwort zu jeder Aussage.  [Die KI-Anwendung ist besser als ich darin, eine korrekte Entscheidung zu treffen.];Bitte wähle die für dich zutreffende Antwort zu jeder Aussage.  [Ich benutze die KI-Anwendung gerne.];Persönliche Fragen:  Mit welchem Geschlecht identifizierst du dich ? ;Bist du aktuell an einer Hochschule eingeschrieben ?;Wie alt bist du ?;Hast du bereits Erfahrung im Bereich der Kreditvergabe ?;Hast du bereits Erfahrung im Bereich KI ? ;Hast du noch Anmerkungen zu der Umfrage ?;Vielen Dank für die Teilnahme an meiner Umfrage ! 
3;14.12.23 18:39;1240009144;2;;;;;;;Kreditantrag 1;4;4;3;;Kreditantrag 4;4;4;4;;Kreditantrag 5;4;4;3;Blau;4;2;3;3;2;3;4;männlich;ja;25-29;nein;grundlegend (zB. durch ein Modul an der Hochschule);;
6;17.12.23 17:39;1967372539;1;;;;;;Kreditantrag 2;;4;5;4;Kreditantrag 4;;5;3;3;Kreditantrag 6;;4;1;2;Rot;3;3;1;3;4;3;2;männlich;ja;25-29;nein;grundlegend (zB. durch ein Modul an der Hochschule);Auf Grund meiner fehlenden Erfahrung mit Krediten, sind meine Entscheidungen schlecht begründbar.;
7;17.12.23 18:04;1031099741;2;;;;;;;Kreditantrag 2;4;5;4;;Kreditantrag 3;5;5;5;;Kreditantrag 5;2;4;3;Rot;4;4;4;4;2;3;4;weiblich;ja;21-24;nein;grundlegend (zB. durch ein Modul an der Hochschule);Interessante Aufgaben und mal wieder eine Studie zum etwas mehr Nachdenken als sonst. Nice:);
9;17.12.23 23:07;1588093278;1;;;;;;Kreditantrag 2;;4;4;4;Kreditantrag 4;;5;2;3;Kreditantrag 6;;4;3;4;Rot;2;2;3;1;4;3;3;männlich;ja;18-20;nein;nein;;
10;18.12.23 01:12;1477519724;1;;;;;;Kreditantrag 2;;4;4;4;Kreditantrag 4;;5;2;4;Kreditantrag 6;;4;3;3;Rot;2;2;2;2;4;3;2;männlich;ja;21-24;nein;nein;;
11;18.12.23 06:30;558147682;2;;;;;;;Kreditantrag 2;4;4;3;;Kreditantrag 3;4;4;4;;Kreditantrag 5;5;2;4;Rot;4;3;3;3;1;3;4;männlich;nein;25-29;nein;grundlegend (zB. durch ein Modul an der Hochschule);;
12;18.12.23 07:29;389597130;2;;;;;;;Kreditantrag 2;5;4;5;;Kreditantrag 3;2;5;5;;Kreditantrag 6;5;3;5;Rot;4;4;2;4;2;2;4;weiblich;nein;25-29;nein;nein;;
13;18.12.23 08:53;472982448;2;;;;;;;Kreditantrag 2;4;5;2;;Kreditantrag 3;4;5;2;;Kreditantrag 5;5;5;2;Rot;3;4;3;2;4;2;2;weiblich;ja;25-29;nein;nein;;
14;18.12.23 10:19;2065227353;1;;;;;;Kreditantrag 2;;2;5;5;Kreditantrag 3;;4;5;2;Kreditantrag 5;;4;1;2;Rot;4;4;3;2;4;4;4;männlich;ja;25-29;nein;ja - fortgeschritten (bereits selbst implementiert);;
16;18.12.23 11:28;949368377;2;;;;;;;Kreditantrag 1;2;4;4;;Kreditantrag 4;2;4;4;;Kreditantrag 6;4;1;4;Blau;4;4;2;4;2;3;4;männlich;ja;25-29;nein;nein;;
17;18.12.23 11:55;1597941536;1;;;;;;Kreditantrag 2;;4;4;2;Kreditantrag 3;;4;4;4;Kreditantrag 5;;5;3;3;Rot;4;4;2;2;2;4;3;weiblich;ja;21-24;nein;nein;Bonne chance avec les données!;
